Domain Code;Area Code;Element Code;Item Code;Year Code;Unit;Value;Flag
QC;4;5510;388;1969;tonnes;93107;
QC;4;5510;388;1970;tonnes;118120;
QC;4;5510;388;1971;tonnes;119870;
QC;4;5510;388;1972;tonnes;136139;
QC;4;5510;388;1973;tonnes;173033;
QC;4;5510;388;1974;tonnes;163448;
QC;4;5510;388;1975;tonnes;221113;
QC;4;5510;388;1976;tonnes;179981;
QC;4;5510;388;1977;tonnes;185617;
QC;4;5510;388;1978;tonnes;181141;
QC;4;5510;388;1979;tonnes;181540;
QC;4;5510;388;1980;tonnes;277700;
QC;4;5510;388;1981;tonnes;302804;
QC;4;5510;388;1982;tonnes;246393;
QC;4;5510;388;1983;tonnes;251657;
QC;4;5510;388;1984;tonnes;265700;
QC;4;5510;388;1985;tonnes;348550;
QC;4;5510;388;1986;tonnes;472800;
QC;4;5510;388;1987;tonnes;457330;
QC;4;5510;388;1988;tonnes;441590;
QC;4;5510;388;1989;tonnes;511260;
QC;4;5510;388;1990;tonnes;402020;
QC;4;5510;388;1991;tonnes;534427;
QC;4;5510;388;1992;tonnes;596542;
QC;4;5510;388;1993;tonnes;828747;
QC;4;5510;388;1994;tonnes;694755;
QC;4;5510;388;1995;tonnes;858637;
QC;4;5510;388;1996;tonnes;719000;
QC;4;5510;388;1997;tonnes;688527;
QC;4;5510;388;1998;tonnes;752277;
QC;4;5510;388;1999;tonnes;954804;
QC;4;5510;388;2000;tonnes;341447;
QC;4;5510;388;2001;tonnes;373534;
QC;4;5510;388;2002;tonnes;401364;
QC;4;5510;388;2003;tonnes;456933;
QC;4;5510;388;2004;tonnes;512195;
QC;4;5510;388;2005;tonnes;513780;
QC;4;5510;388;2006;tonnes;548934;
QC;4;5510;388;2007;tonnes;567313;
QC;4;5510;388;2008;tonnes;559249;
QC;4;5510;388;2009;tonnes;641034;
QC;4;5510;388;2010;tonnes;718235;
QC;4;5510;388;2011;tonnes;771606;
QC;4;5510;388;2012;tonnes;796963;
QC;4;5510;388;2013;tonnes;975075;
QC;4;5510;388;2014;tonnes;1065609;
QC;4;5510;388;2015;tonnes;1163766;
QC;4;5510;388;2016;tonnes;1280570;
QC;4;5510;388;2017;tonnes;1286286;
QC;4;5510;388;2018;tonnes;1309745;
QC;4;5510;388;2019;tonnes;1477878;
QC;7;5312;486;1961;ha;20000;F
QC;7;5312;486;1962;ha;20000;F
QC;7;5312;486;1963;ha;22000;F
QC;7;5312;486;1964;ha;22000;F
QC;7;5312;486;1965;ha;24000;F
QC;7;5312;486;1966;ha;24000;F
QC;7;5312;486;1967;ha;24000;F
QC;7;5312;486;1968;ha;24000;F
QC;7;5312;486;1969;ha;30000;F
QC;7;5312;486;1970;ha;30000;F
QC;7;5312;486;1971;ha;30000;F
QC;7;5312;486;1972;ha;30000;F
QC;7;5312;486;1973;ha;30000;F
QC;7;5312;486;1974;ha;30000;F
QC;7;5312;486;1975;ha;30000;F
QC;7;5312;486;1976;ha;30000;F
QC;7;5312;486;1977;ha;30000;F
QC;7;5312;486;1978;ha;30000;F
QC;7;5312;486;1979;ha;30000;F
QC;7;5312;486;1980;ha;30000;F
QC;7;5312;486;1981;ha;30000;F
QC;7;5312;486;1982;ha;30000;F
QC;7;5312;486;1983;ha;30000;F
QC;7;5312;486;1984;ha;30000;F
QC;7;5312;486;1985;ha;30000;F
QC;7;5312;486;1986;ha;30000;F
QC;7;5312;486;1987;ha;30000;F
QC;7;5312;486;1988;ha;30000;F
QC;7;5312;486;1989;ha;30000;F
QC;7;5312;486;1990;ha;26421;Im
QC;7;5312;486;1991;ha;63269;Im
QC;7;5312;486;1992;ha;53984;Im
QC;7;5312;486;1993;ha;42756;Im
QC;7;5312;486;1994;ha;34047;Im
QC;7;5312;486;1995;ha;31000;F
QC;7;5312;486;1996;ha;32380;Im
QC;7;5312;486;1997;ha;30840;Im
QC;7;5312;486;1998;ha;32000;F
QC;7;5312;486;1999;ha;30000;F
QC;7;5312;486;2000;ha;31000;F
QC;7;5312;486;2001;ha;28500;F
QC;7;5312;486;2002;ha;32000;F
QC;7;5312;486;2003;ha;34000;F
QC;7;5312;486;2004;ha;45000;F
QC;7;5312;486;2005;ha;52000;F
QC;7;5312;486;2006;ha;58000;F
QC;7;5312;486;2007;ha;65061;
QC;7;5312;486;2008;ha;95793;
QC;7;5312;486;2009;ha;106376;
QC;7;5312;486;2010;ha;108740;
QC;7;5312;486;2011;ha;104750;
QC;7;5312;486;2012;ha;115749;
QC;7;5312;486;2013;ha;126582;
QC;7;5312;486;2014;ha;126966;
QC;7;5312;486;2015;ha;127034;
QC;7;5312;486;2016;ha;135849;
QC;7;5312;486;2017;ha;149554;
QC;7;5312;486;2018;ha;162154;
QC;7;5312;486;2019;ha;162156;
QC;7;5419;486;1961;hg/ha;87500;Fc
QC;7;5419;486;1962;hg/ha;92500;Fc
QC;7;5419;486;1963;hg/ha;90909;Fc
QC;7;5419;486;1964;hg/ha;93182;Fc
QC;7;5419;486;1965;hg/ha;87500;Fc
QC;7;5419;486;1966;hg/ha;87500;Fc
QC;7;5419;486;1967;hg/ha;88750;Fc
QC;7;5419;486;1968;hg/ha;88750;Fc
QC;7;5419;486;1969;hg/ha;83333;Fc
QC;7;5419;486;1970;hg/ha;100000;Fc
QC;7;5419;486;1971;hg/ha;100000;Fc
QC;7;5419;486;1972;hg/ha;83333;Fc
QC;7;5419;486;1973;hg/ha;100000;Fc
QC;7;5419;486;1974;hg/ha;106667;Fc
QC;7;5419;486;1975;hg/ha;83333;Fc
QC;7;5419;486;1976;hg/ha;100000;Fc
QC;7;5419;486;1977;hg/ha;93333;Fc
QC;7;5419;486;1978;hg/ha;100000;Fc
QC;7;5419;486;1979;hg/ha;100000;Fc
QC;7;5419;486;1980;hg/ha;93333;Fc
QC;7;5419;486;1981;hg/ha;91667;Fc
QC;7;5419;486;1982;hg/ha;91667;Fc
QC;7;5419;486;1983;hg/ha;93333;Fc
QC;7;5419;486;1984;hg/ha;91667;Fc
QC;7;5419;486;1985;hg/ha;90000;Fc
QC;7;5419;486;1986;hg/ha;91667;Fc
QC;7;5419;486;1987;hg/ha;93333;Fc
QC;7;5419;486;1988;hg/ha;93333;Fc
QC;7;5419;486;1989;hg/ha;91667;Fc
QC;7;5419;486;1990;hg/ha;102191;Fc
QC;7;5419;486;1991;hg/ha;44255;Fc
QC;7;5419;486;1992;hg/ha;53720;Fc
QC;7;5419;486;1993;hg/ha;66657;Fc
QC;7;5419;486;1994;hg/ha;85176;Fc
QC;7;5419;486;1995;hg/ha;96774;Fc
QC;7;5419;486;1996;hg/ha;94194;Fc
QC;7;5419;486;1997;hg/ha;97276;Fc
QC;7;5419;486;1998;hg/ha;96875;Fc
QC;7;5419;486;1999;hg/ha;96667;Fc
QC;7;5419;486;2000;hg/ha;96774;Fc
QC;7;5419;486;2001;hg/ha;122807;Fc
QC;7;5419;486;2002;hg/ha;150000;Fc
QC;7;5419;486;2003;hg/ha;191176;Fc
QC;7;5419;486;2004;hg/ha;177778;Fc
QC;7;5419;486;2005;hg/ha;184615;Fc
QC;7;5419;486;2006;hg/ha;189655;Fc
QC;7;5419;486;2007;hg/ha;214822;Fc
QC;7;5419;486;2008;hg/ha;179816;Fc
QC;7;5419;486;2009;hg/ha;186627;Fc
QC;7;5419;486;2010;hg/ha;188335;Fc
QC;7;5419;486;2011;hg/ha;252608;Fc
QC;7;5419;486;2012;hg/ha;258443;Fc
QC;7;5419;486;2013;hg/ha;244507;Fc
QC;7;5419;486;2014;hg/ha;274359;Fc
QC;7;5419;486;2015;hg/ha;283019;Fc
QC;7;5419;486;2016;hg/ha;273729;Fc
QC;7;5419;486;2017;hg/ha;261842;Fc
QC;7;5419;486;2018;hg/ha;243844;Fc
QC;7;5419;486;2019;hg/ha;248955;Fc
QC;7;5510;486;1961;tonnes;175000;*
QC;7;5510;486;1962;tonnes;185000;*
QC;7;5510;486;1963;tonnes;200000;*
QC;7;5510;486;1964;tonnes;205000;*
QC;7;5510;486;1965;tonnes;210000;*
QC;7;5510;486;1966;tonnes;210000;*
QC;7;5510;486;1967;tonnes;213000;*
QC;7;5510;486;1968;tonnes;213000;*
QC;7;5510;486;1969;tonnes;250000;
QC;7;5510;486;1970;tonnes;300000;
QC;7;5510;486;1971;tonnes;300000;F
QC;7;5510;486;1972;tonnes;250000;F
QC;7;5510;486;1973;tonnes;300000;F
QC;7;5510;486;1974;tonnes;320000;F
QC;7;5510;486;1975;tonnes;250000;F
QC;7;5510;486;1976;tonnes;300000;F
QC;7;5510;486;1977;tonnes;280000;F
QC;7;5510;486;1978;tonnes;300000;F
QC;7;5510;486;1979;tonnes;300000;F
QC;7;5510;486;1980;tonnes;280000;F
QC;7;5510;486;1981;tonnes;275000;F
QC;7;5510;486;1982;tonnes;275000;F
QC;7;5510;486;1983;tonnes;280000;F
QC;7;5510;486;1984;tonnes;275000;F
QC;7;5510;486;1985;tonnes;270000;F
QC;7;5510;486;1986;tonnes;275000;F
QC;7;5510;486;1987;tonnes;280000;F
QC;7;5510;486;1988;tonnes;280000;F
QC;7;5510;486;1989;tonnes;275000;F
QC;7;5510;486;1990;tonnes;270000;F
QC;7;5510;486;1991;tonnes;280000;F
QC;7;5510;486;1992;tonnes;290000;F
QC;7;5510;486;1993;tonnes;285000;F
QC;7;5510;486;1994;tonnes;290000;F
QC;7;5510;486;1995;tonnes;300000;F
QC;7;5510;486;1996;tonnes;305000;F
QC;7;5510;486;1997;tonnes;300000;F
QC;7;5510;486;1998;tonnes;310000;F
QC;7;5510;486;1999;tonnes;290000;F
QC;7;5510;486;2000;tonnes;300000;F
QC;7;5510;486;2001;tonnes;350000;F
QC;7;5510;486;2002;tonnes;480000;F
QC;7;5510;486;2003;tonnes;650000;F
QC;7;5510;486;2004;tonnes;800000;F
QC;7;5510;486;2005;tonnes;960000;F
QC;7;5510;486;2006;tonnes;1100000;F
QC;7;5510;486;2007;tonnes;1397652;
QC;7;5510;486;2008;tonnes;1722507;
QC;7;5510;486;2009;tonnes;1985263;
QC;7;5510;486;2010;tonnes;2047955;
QC;7;5510;486;2011;tonnes;2646073;
QC;7;5510;486;2012;tonnes;2991454;
QC;7;5510;486;2013;tonnes;3095013;
QC;7;5510;486;2014;tonnes;3483432;
QC;7;5510;486;2015;tonnes;3595306;
QC;7;5510;486;2016;tonnes;3718579;
QC;7;5510;486;2017;tonnes;3915948;
QC;7;5510;486;2018;tonnes;3954036;
QC;7;5510;486;2019;tonnes;4036959;
QC;7;5312;656;1961;ha;350000;
QC;7;5312;656;1962;ha;500000;
QC;7;5312;656;1963;ha;500000;F
QC;7;5312;656;1964;ha;500000;F
QC;7;5312;656;1965;ha;500000;F
QC;7;5312;656;1966;ha;500000;F
QC;7;5312;656;1967;ha;500000;F
QC;7;5312;656;1968;ha;500000;F
QC;7;5312;656;1969;ha;500000;F
QC;7;5312;656;1970;ha;500000;F
QC;7;5312;656;1971;ha;500000;F
QC;7;5312;656;1972;ha;500000;F
QC;7;5312;656;1973;ha;500000;F
QC;7;5312;656;1974;ha;500000;F
QC;7;5312;656;1975;ha;350000;F
QC;7;5312;656;1976;ha;200000;F
QC;7;5312;656;1977;ha;200000;F
QC;7;5312;656;1978;ha;200000;F
QC;7;5312;656;1979;ha;200000;F
QC;7;5312;656;1980;ha;200000;F
QC;7;5312;656;1981;ha;150000;F
QC;7;5312;656;1982;ha;180000;F
QC;7;5312;656;1983;ha;180000;F
QC;7;5312;656;1984;ha;180000;F
QC;7;5312;656;1985;ha;180000;F
QC;7;5312;656;1986;ha;115000;F
QC;7;5312;656;1987;ha;95000;F
QC;7;5312;656;1988;ha;85000;F
QC;7;5312;656;1989;ha;75000;F
QC;7;5312;656;1990;ha;60000;F
QC;7;5312;656;1991;ha;55000;F
QC;7;5312;656;1992;ha;50000;F
QC;7;5312;656;1993;ha;45000;F
QC;7;5312;656;1994;ha;40000;F
QC;7;5312;656;1995;ha;40000;F
QC;7;5312;656;1996;ha;35000;F
QC;7;5312;656;1997;ha;37000;F
QC;7;5312;656;1998;ha;35000;F
QC;7;5312;656;1999;ha;30000;F
QC;7;5312;656;2000;ha;30000;F
QC;7;5312;656;2001;ha;32000;F
QC;7;5312;656;2002;ha;11000;F
QC;7;5312;656;2003;ha;20000;F
QC;7;5312;656;2004;ha;17000;F
QC;7;5312;656;2005;ha;16000;F
QC;7;5312;656;2006;ha;15000;F
QC;7;5312;656;2007;ha;21894;
QC;7;5312;656;2008;ha;20000;F
QC;7;5312;656;2009;ha;45189;
QC;7;5312;656;2010;ha;29052;
QC;7;5312;656;2011;ha;33190;Im
QC;7;5312;656;2012;ha;38245;*
QC;7;5312;656;2013;ha;40707;
QC;7;5312;656;2014;ha;52200;
QC;7;5312;656;2015;ha;52200;
QC;7;5312;656;2016;ha;48403;Im
QC;7;5312;656;2017;ha;48442;Im
QC;7;5312;656;2018;ha;53362;Im
QC;7;5312;656;2019;ha;55188;Im
QC;7;5419;656;1961;hg/ha;4817;Fc
QC;7;5419;656;1962;hg/ha;3700;Fc
QC;7;5419;656;1963;hg/ha;3366;Fc
QC;7;5419;656;1964;hg/ha;3964;Fc
QC;7;5419;656;1965;hg/ha;4100;Fc
QC;7;5419;656;1966;hg/ha;4514;Fc
QC;7;5419;656;1967;hg/ha;4704;Fc
QC;7;5419;656;1968;hg/ha;3960;Fc
QC;7;5419;656;1969;hg/ha;4300;Fc
QC;7;5419;656;1970;hg/ha;4080;Fc
QC;7;5419;656;1971;hg/ha;4560;Fc
QC;7;5419;656;1972;hg/ha;4500;Fc
QC;7;5419;656;1973;hg/ha;4200;Fc
QC;7;5419;656;1974;hg/ha;4495;Fc
QC;7;5419;656;1975;hg/ha;5143;Fc
QC;7;5419;656;1976;hg/ha;2874;Fc
QC;7;5419;656;1977;hg/ha;2853;Fc
QC;7;5419;656;1978;hg/ha;1716;Fc
QC;7;5419;656;1979;hg/ha;867;Fc
QC;7;5419;656;1980;hg/ha;2163;Fc
QC;7;5419;656;1981;hg/ha;1376;Fc
QC;7;5419;656;1982;hg/ha;967;Fc
QC;7;5419;656;1983;hg/ha;722;Fc
QC;7;5419;656;1984;hg/ha;833;Fc
QC;7;5419;656;1985;hg/ha;667;Fc
QC;7;5419;656;1986;hg/ha;1287;Fc
QC;7;5419;656;1987;hg/ha;916;Fc
QC;7;5419;656;1988;hg/ha;1294;Fc
QC;7;5419;656;1989;hg/ha;1333;Fc
QC;7;5419;656;1990;hg/ha;833;Fc
QC;7;5419;656;1991;hg/ha;909;Fc
QC;7;5419;656;1992;hg/ha;1000;Fc
QC;7;5419;656;1993;hg/ha;1027;Fc
QC;7;5419;656;1994;hg/ha;540;Fc
QC;7;5419;656;1995;hg/ha;825;Fc
QC;7;5419;656;1996;hg/ha;806;Fc
QC;7;5419;656;1997;hg/ha;1038;Fc
QC;7;5419;656;1998;hg/ha;1457;Fc
QC;7;5419;656;1999;hg/ha;1100;Fc
QC;7;5419;656;2000;hg/ha;1420;Fc
QC;7;5419;656;2001;hg/ha;1031;Fc
QC;7;5419;656;2002;hg/ha;1145;Fc
QC;7;5419;656;2003;hg/ha;1020;Fc
QC;7;5419;656;2004;hg/ha;1165;Fc
QC;7;5419;656;2005;hg/ha;2188;Fc
QC;7;5419;656;2006;hg/ha;3333;Fc
QC;7;5419;656;2007;hg/ha;5263;Fc
QC;7;5419;656;2008;hg/ha;2000;Fc
QC;7;5419;656;2009;hg/ha;2652;Fc
QC;7;5419;656;2010;hg/ha;3425;Fc
QC;7;5419;656;2011;hg/ha;3071;Fc
QC;7;5419;656;2012;hg/ha;3070;Fc
QC;7;5419;656;2013;hg/ha;3083;Fc
QC;7;5419;656;2014;hg/ha;2875;Fc
QC;7;5419;656;2015;hg/ha;2874;Fc
QC;7;5419;656;2016;hg/ha;3055;Fc
QC;7;5419;656;2017;hg/ha;3165;Fc
QC;7;5419;656;2018;hg/ha;3056;Fc
QC;7;5419;656;2019;hg/ha;3073;Fc
QC;7;5510;656;1961;tonnes;168600;
QC;7;5510;656;1962;tonnes;185000;
QC;7;5510;656;1963;tonnes;168300;
QC;7;5510;656;1964;tonnes;198200;
QC;7;5510;656;1965;tonnes;205000;
QC;7;5510;656;1966;tonnes;225700;
QC;7;5510;656;1967;tonnes;235200;
QC;7;5510;656;1968;tonnes;198000;
QC;7;5510;656;1969;tonnes;215000;
QC;7;5510;656;1970;tonnes;204000;
QC;7;5510;656;1971;tonnes;228000;
QC;7;5510;656;1972;tonnes;225000;
QC;7;5510;656;1973;tonnes;210000;
QC;7;5510;656;1974;tonnes;224772;
QC;7;5510;656;1975;tonnes;180000;*
QC;7;5510;656;1976;tonnes;57480;*
QC;7;5510;656;1977;tonnes;57060;*
QC;7;5510;656;1978;tonnes;34320;*
QC;7;5510;656;1979;tonnes;17340;*
QC;7;5510;656;1980;tonnes;43260;*
QC;7;5510;656;1981;tonnes;20640;*
QC;7;5510;656;1982;tonnes;17400;*
QC;7;5510;656;1983;tonnes;13000;*
QC;7;5510;656;1984;tonnes;15000;*
QC;7;5510;656;1985;tonnes;12000;*
QC;7;5510;656;1986;tonnes;14800;
QC;7;5510;656;1987;tonnes;8700;
QC;7;5510;656;1988;tonnes;11000;
QC;7;5510;656;1989;tonnes;10000;
QC;7;5510;656;1990;tonnes;5000;
QC;7;5510;656;1991;tonnes;5000;
QC;7;5510;656;1992;tonnes;5000;
QC;7;5510;656;1993;tonnes;4620;
QC;7;5510;656;1994;tonnes;2160;*
QC;7;5510;656;1995;tonnes;3300;*
QC;7;5510;656;1996;tonnes;2820;*
QC;7;5510;656;1997;tonnes;3840;*
QC;7;5510;656;1998;tonnes;5100;*
QC;7;5510;656;1999;tonnes;3300;*
QC;7;5510;656;2000;tonnes;4260;*
QC;7;5510;656;2001;tonnes;3300;*
QC;7;5510;656;2002;tonnes;1260;*
QC;7;5510;656;2003;tonnes;2040;*
QC;7;5510;656;2004;tonnes;1980;*
QC;7;5510;656;2005;tonnes;3500;F
QC;7;5510;656;2006;tonnes;5000;F
QC;7;5510;656;2007;tonnes;11523;
QC;7;5510;656;2008;tonnes;4000;
QC;7;5510;656;2009;tonnes;11982;
QC;7;5510;656;2010;tonnes;9951;
QC;7;5510;656;2011;tonnes;10192;
QC;7;5510;656;2012;tonnes;11740;Im
QC;7;5510;656;2013;tonnes;12550;
QC;7;5510;656;2014;tonnes;15009;
QC;7;5510;656;2015;tonnes;15000;
QC;7;5510;656;2016;tonnes;14786;Im
QC;7;5510;656;2017;tonnes;15330;Im
QC;7;5510;656;2018;tonnes;16308;Im
QC;7;5510;656;2019;tonnes;16961;Im
QC;7;5312;156;1961;ha;14000;F
QC;7;5312;156;1962;ha;14000;F
QC;7;5312;156;1963;ha;14000;F
QC;7;5312;156;1964;ha;14000;F
QC;7;5312;156;1965;ha;14000;F
QC;7;5312;156;1966;ha;14000;F
QC;7;5312;156;1967;ha;14000;F
QC;7;5312;156;1968;ha;14000;F
QC;7;5312;156;1969;ha;14000;F
QC;7;5312;156;1970;ha;15000;F
QC;7;5312;156;1971;ha;16000;F
QC;7;5312;156;1972;ha;16000;F
QC;7;5312;156;1973;ha;17000;F
QC;7;5312;156;1974;ha;13000;F
QC;7;5312;156;1975;ha;10000;F
QC;7;5312;156;1976;ha;13000;F
QC;7;5312;156;1977;ha;12000;F
QC;7;5312;156;1978;ha;12000;F
QC;7;5312;156;1979;ha;12000;F
QC;7;5312;156;1980;ha;10000;F
QC;7;5312;156;1981;ha;10000;F
QC;7;5312;156;1982;ha;8000;F
QC;7;5312;156;1983;ha;8000;F
QC;7;5312;156;1984;ha;8000;F
QC;7;5312;156;1985;ha;9000;F
QC;7;5312;156;1986;ha;9000;F
QC;7;5312;156;1987;ha;9000;F
QC;7;5312;156;1988;ha;9000;F
QC;7;5312;156;1989;ha;8000;F
QC;7;5312;156;1990;ha;8000;F
QC;7;5312;156;1991;ha;9000;F
QC;7;5312;156;1992;ha;8000;F
QC;7;5312;156;1993;ha;7000;F
QC;7;5312;156;1994;ha;7000;F
QC;7;5312;156;1995;ha;9000;F
QC;7;5312;156;1996;ha;8000;F
QC;7;5312;156;1997;ha;8500;F
QC;7;5312;156;1998;ha;9000;F
QC;7;5312;156;1999;ha;9000;F
QC;7;5312;156;2000;ha;9400;F
QC;7;5312;156;2001;ha;9500;F
QC;7;5312;156;2002;ha;9500;F
QC;7;5312;156;2003;ha;9500;F
QC;7;5312;156;2004;ha;9100;F
QC;7;5312;156;2005;ha;9100;F
QC;7;5312;156;2006;ha;12000;F
QC;7;5312;156;2007;ha;13000;F
QC;7;5312;156;2008;ha;13500;F
QC;7;5312;156;2009;ha;13000;F
QC;7;5312;156;2010;ha;13000;F
QC;7;5312;156;2011;ha;13000;F
QC;7;5312;156;2012;ha;13500;F
QC;7;5312;156;2013;ha;13000;F
QC;7;5312;156;2014;ha;12513;Im
QC;7;5312;156;2015;ha;11228;F
QC;7;5312;156;2016;ha;13215;Im
QC;7;5312;156;2017;ha;14798;F
QC;7;5312;156;2018;ha;16395;F
QC;7;5312;156;2019;ha;16850;Im
QC;7;5419;156;1961;hg/ha;458884;Fc
QC;7;5419;156;1962;hg/ha;495714;Fc
QC;7;5419;156;1963;hg/ha;462857;Fc
QC;7;5419;156;1964;hg/ha;462143;Fc
QC;7;5419;156;1965;hg/ha;485207;Fc
QC;7;5419;156;1966;hg/ha;508937;Fc
QC;7;5419;156;1967;hg/ha;515916;Fc
QC;7;5419;156;1968;hg/ha;489034;Fc
QC;7;5419;156;1969;hg/ha;487913;Fc
QC;7;5419;156;1970;hg/ha;509326;Fc
QC;7;5419;156;1971;hg/ha;550080;Fc
QC;7;5419;156;1972;hg/ha;531250;Fc
QC;7;5419;156;1973;hg/ha;569078;Fc
QC;7;5419;156;1974;hg/ha;423077;Fc
QC;7;5419;156;1975;hg/ha;470000;Fc
QC;7;5419;156;1976;hg/ha;407692;Fc
QC;7;5419;156;1977;hg/ha;416667;Fc
QC;7;5419;156;1978;hg/ha;375000;Fc
QC;7;5419;156;1979;hg/ha;350000;Fc
QC;7;5419;156;1980;hg/ha;300000;Fc
QC;7;5419;156;1981;hg/ha;320000;Fc
QC;7;5419;156;1982;hg/ha;312500;Fc
QC;7;5419;156;1983;hg/ha;312500;Fc
QC;7;5419;156;1984;hg/ha;300000;Fc
QC;7;5419;156;1985;hg/ha;300000;Fc
QC;7;5419;156;1986;hg/ha;355556;Fc
QC;7;5419;156;1987;hg/ha;355556;Fc
QC;7;5419;156;1988;hg/ha;355556;Fc
QC;7;5419;156;1989;hg/ha;337500;Fc
QC;7;5419;156;1990;hg/ha;337500;Fc
QC;7;5419;156;1991;hg/ha;372222;Fc
QC;7;5419;156;1992;hg/ha;337500;Fc
QC;7;5419;156;1993;hg/ha;314286;Fc
QC;7;5419;156;1994;hg/ha;342857;Fc
QC;7;5419;156;1995;hg/ha;366667;Fc
QC;7;5419;156;1996;hg/ha;362500;Fc
QC;7;5419;156;1997;hg/ha;364706;Fc
QC;7;5419;156;1998;hg/ha;377778;Fc
QC;7;5419;156;1999;hg/ha;377778;Fc
QC;7;5419;156;2000;hg/ha;372340;Fc
QC;7;5419;156;2001;hg/ha;378947;Fc
QC;7;5419;156;2002;hg/ha;378947;Fc
QC;7;5419;156;2003;hg/ha;378947;Fc
QC;7;5419;156;2004;hg/ha;379121;Fc
QC;7;5419;156;2005;hg/ha;379121;Fc
QC;7;5419;156;2006;hg/ha;375000;Fc
QC;7;5419;156;2007;hg/ha;384615;Fc
QC;7;5419;156;2008;hg/ha;385185;Fc
QC;7;5419;156;2009;hg/ha;384615;Fc
QC;7;5419;156;2010;hg/ha;384615;Fc
QC;7;5419;156;2011;hg/ha;392308;Fc
QC;7;5419;156;2012;hg/ha;385185;Fc
QC;7;5419;156;2013;hg/ha;392308;Fc
QC;7;5419;156;2014;hg/ha;392322;Fc
QC;7;5419;156;2015;hg/ha;389993;Fc
QC;7;5419;156;2016;hg/ha;389534;Fc
QC;7;5419;156;2017;hg/ha;390013;Fc
QC;7;5419;156;2018;hg/ha;390010;Fc
QC;7;5419;156;2019;hg/ha;390367;Fc
QC;7;5510;156;1961;tonnes;642437;
QC;7;5510;156;1962;tonnes;694000;
QC;7;5510;156;1963;tonnes;648000;
QC;7;5510;156;1964;tonnes;647000;
QC;7;5510;156;1965;tonnes;679290;
QC;7;5510;156;1966;tonnes;712512;
QC;7;5510;156;1967;tonnes;722282;
QC;7;5510;156;1968;tonnes;684648;
QC;7;5510;156;1969;tonnes;683078;
QC;7;5510;156;1970;tonnes;763989;
QC;7;5510;156;1971;tonnes;880128;
QC;7;5510;156;1972;tonnes;850000;F
QC;7;5510;156;1973;tonnes;967433;
QC;7;5510;156;1974;tonnes;550000;F
QC;7;5510;156;1975;tonnes;470000;F
QC;7;5510;156;1976;tonnes;530000;F
QC;7;5510;156;1977;tonnes;500000;F
QC;7;5510;156;1978;tonnes;450000;F
QC;7;5510;156;1979;tonnes;420000;F
QC;7;5510;156;1980;tonnes;300000;F
QC;7;5510;156;1981;tonnes;320000;F
QC;7;5510;156;1982;tonnes;250000;F
QC;7;5510;156;1983;tonnes;250000;F
QC;7;5510;156;1984;tonnes;240000;F
QC;7;5510;156;1985;tonnes;270000;F
QC;7;5510;156;1986;tonnes;320000;F
QC;7;5510;156;1987;tonnes;320000;F
QC;7;5510;156;1988;tonnes;320000;F
QC;7;5510;156;1989;tonnes;270000;F
QC;7;5510;156;1990;tonnes;270000;F
QC;7;5510;156;1991;tonnes;335000;F
QC;7;5510;156;1992;tonnes;270000;F
QC;7;5510;156;1993;tonnes;220000;F
QC;7;5510;156;1994;tonnes;240000;F
QC;7;5510;156;1995;tonnes;330000;F
QC;7;5510;156;1996;tonnes;290000;F
QC;7;5510;156;1997;tonnes;310000;F
QC;7;5510;156;1998;tonnes;340000;F
QC;7;5510;156;1999;tonnes;340000;F
QC;7;5510;156;2000;tonnes;350000;F
QC;7;5510;156;2001;tonnes;360000;F
QC;7;5510;156;2002;tonnes;360000;F
QC;7;5510;156;2003;tonnes;360000;F
QC;7;5510;156;2004;tonnes;345000;F
QC;7;5510;156;2005;tonnes;345000;F
QC;7;5510;156;2006;tonnes;450000;F
QC;7;5510;156;2007;tonnes;500000;F
QC;7;5510;156;2008;tonnes;520000;F
QC;7;5510;156;2009;tonnes;500000;F
QC;7;5510;156;2010;tonnes;500000;F
QC;7;5510;156;2011;tonnes;510000;F
QC;7;5510;156;2012;tonnes;520000;F
QC;7;5510;156;2013;tonnes;510000;F
QC;7;5510;156;2014;tonnes;490913;Im
QC;7;5510;156;2015;tonnes;437884;F
QC;7;5510;156;2016;tonnes;514769;Im
QC;7;5510;156;2017;tonnes;577141;F
QC;7;5510;156;2018;tonnes;639421;F
QC;7;5510;156;2019;tonnes;657768;Im
QC;7;5312;388;1961;ha;400;F
QC;7;5312;388;1962;ha;400;F
QC;7;5312;388;1963;ha;400;F
QC;7;5312;388;1964;ha;400;F
QC;7;5312;388;1965;ha;400;F
QC;7;5312;388;1966;ha;800;F
QC;7;5312;388;1967;ha;800;F
QC;7;5312;388;1968;ha;1000;F
QC;7;5312;388;1969;ha;1000;F
QC;7;5312;388;1970;ha;1300;F
QC;7;5312;388;1971;ha;1300;F
QC;7;5312;388;1972;ha;1300;F
QC;7;5312;388;1973;ha;1600;F
QC;7;5312;388;1974;ha;1600;F
QC;7;5312;388;1975;ha;1600;F
QC;7;5312;388;1976;ha;2000;F
QC;7;5312;388;1977;ha;2000;F
QC;7;5312;388;1978;ha;2300;F
QC;7;5312;388;1979;ha;2300;F
QC;7;5312;388;1980;ha;2300;F
QC;7;5312;388;1981;ha;2500;F
QC;7;5312;388;1982;ha;2500;F
QC;7;5312;388;1983;ha;3000;F
QC;7;5312;388;1984;ha;3000;F
